Epoch,p95_us,p99_us,avg_us,runtime_ms,throughput_ops_sec,Operations,value_mean_bytes,value_p50_bytes,value_p90_bytes,value_p95_bytes,value_p99_bytes,value_max_bytes,value_pct_gt_128k,value_pct_gt_256k,sample_n,sample_latency_p50_us,sample_latency_p95_us,sample_latency_p99_us,sample_key_p50_bytes,sample_key_p95_bytes,sample_key_p99_bytes,sample_key_max_bytes,sample_pct_gt_128k,sample_pct_gt_256k,sample_key_latency_spearman,sample_key_latency_pearson,sample_query_execute_us_mean,sample_query_execute_us_p95,sample_resultset_next_us_mean,sample_resultset_next_us_p95,sample_json_fetch_us_mean,sample_json_fetch_us_p95,sample_json_parse_us_mean,sample_json_parse_us_p95,sample_value_join_us_mean,sample_value_join_us_p95,slow_n,slow_rate_pct,slow_latency_p50_us,slow_latency_p95_us,slow_latency_p99_us,slow_key_p50_bytes,slow_key_p95_bytes,slow_key_p99_bytes,slow_pct_gt_128k,slow_pct_gt_256k,slow_key_latency_spearman,slow_key_latency_pearson,slow_query_execute_us_mean,slow_query_execute_us_p50,slow_query_execute_us_p95,slow_query_execute_us_share_mean,slow_resultset_next_us_mean,slow_resultset_next_us_p50,slow_resultset_next_us_p95,slow_resultset_next_us_share_mean,slow_json_fetch_us_mean,slow_json_fetch_us_p50,slow_json_fetch_us_p95,slow_json_fetch_us_share_mean,slow_json_parse_us_mean,slow_json_parse_us_p50,slow_json_parse_us_p95,slow_json_parse_us_share_mean,slow_value_join_us_mean,slow_value_join_us_p50,slow_value_join_us_p95,slow_value_join_us_share_mean,duration_avg-run_s,duration_clean-run_s,duration_extend_s,duration_load_s,duration_reference_s,duration_run_s,duration_vacuum_s,pg_run_samples,run_wait_io_mean,run_wait_io_max,run_wait_lwlock_mean,run_wait_client_mean,run_active_backends_mean,run_toast_total_bytes,run_delta_blks_read,run_delta_blks_hit,run_delta_tup_returned,run_delta_tup_fetched,run_delta_temp_bytes,run_delta_checkpoints_timed_x,run_delta_checkpoints_req_x,run_delta_buffers_checkpoint_x,run_delta_buffers_clean_x,run_delta_buffers_backend_x,run_delta_buffers_alloc_x,run_delta_checkpoint_write_time_x,run_delta_checkpoint_sync_time_x,run_delta_wal_bytes_x,run_delta_wal_records_x,run_delta_wal_buffers_full,os_run_samples,run_os_postgres_cpu_pct_mean,run_os_postgres_cpu_pct_max,run_os_postgres_rss_kb_mean,run_os_postgres_rss_kb_max,run_os_mem_available_kb_mean,run_os_mem_available_kb_max,run_os_mem_dirty_kb_mean,run_os_mem_dirty_kb_max,run_os_mem_writeback_kb_mean,run_os_mem_writeback_kb_max,run_os_disk_reads_s_mean,run_os_disk_reads_s_max,run_os_disk_writes_s_mean,run_os_disk_writes_s_max,run_os_disk_read_kb_s_mean,run_os_disk_read_kb_s_max,run_os_disk_write_kb_s_mean,run_os_disk_write_kb_s_max,run_os_disk_await_ms_mean,run_os_disk_await_ms_max,run_os_disk_aqu_sz_mean,run_os_disk_aqu_sz_max,run_os_disk_util_pct_mean,run_os_disk_util_pct_max,avg-run_delta_checkpoints_timed,clean-run_delta_checkpoints_timed,extend_delta_checkpoints_timed,load_delta_checkpoints_timed,reference_delta_checkpoints_timed,run_delta_checkpoints_timed_y,vacuum_delta_checkpoints_timed,avg-run_delta_checkpoints_req,clean-run_delta_checkpoints_req,extend_delta_checkpoints_req,load_delta_checkpoints_req,reference_delta_checkpoints_req,run_delta_checkpoints_req_y,vacuum_delta_checkpoints_req,avg-run_delta_checkpoint_write_time,clean-run_delta_checkpoint_write_time,extend_delta_checkpoint_write_time,load_delta_checkpoint_write_time,reference_delta_checkpoint_write_time,run_delta_checkpoint_write_time_y,vacuum_delta_checkpoint_write_time,avg-run_delta_checkpoint_sync_time,clean-run_delta_checkpoint_sync_time,extend_delta_checkpoint_sync_time,load_delta_checkpoint_sync_time,reference_delta_checkpoint_sync_time,run_delta_checkpoint_sync_time_y,vacuum_delta_checkpoint_sync_time,avg-run_delta_buffers_checkpoint,clean-run_delta_buffers_checkpoint,extend_delta_buffers_checkpoint,load_delta_buffers_checkpoint,reference_delta_buffers_checkpoint,run_delta_buffers_checkpoint_y,vacuum_delta_buffers_checkpoint,avg-run_delta_buffers_clean,clean-run_delta_buffers_clean,extend_delta_buffers_clean,load_delta_buffers_clean,reference_delta_buffers_clean,run_delta_buffers_clean_y,vacuum_delta_buffers_clean,avg-run_delta_buffers_backend,clean-run_delta_buffers_backend,extend_delta_buffers_backend,load_delta_buffers_backend,reference_delta_buffers_backend,run_delta_buffers_backend_y,vacuum_delta_buffers_backend,avg-run_delta_buffers_alloc,clean-run_delta_buffers_alloc,extend_delta_buffers_alloc,load_delta_buffers_alloc,reference_delta_buffers_alloc,run_delta_buffers_alloc_y,vacuum_delta_buffers_alloc,avg-run_delta_wal_bytes,clean-run_delta_wal_bytes,extend_delta_wal_bytes,load_delta_wal_bytes,reference_delta_wal_bytes,run_delta_wal_bytes_y,vacuum_delta_wal_bytes,avg-run_delta_wal_records,clean-run_delta_wal_records,extend_delta_wal_records,load_delta_wal_records,reference_delta_wal_records,run_delta_wal_records_y,vacuum_delta_wal_records,vacuum_progress_samples,vacuum_toast_samples,vacuum_heap_blks_total_max,vacuum_heap_blks_scanned_max,vacuum_heap_blks_vacuumed_max,vacuum_index_vacuum_count_max,vacuum_dead_tuples_max,vacuum_phase_share_scanning_heap,vacuum_phase_share_vacuuming_heap,vacuum_phase_share_initializing,vacuum_phase_share_vacuuming_indexes,vacuum_phase_share_truncating_heap,vacuum_phase_share_cleaning_up_indexes,is_peak
34,598,1266,408.0138,41371,2417.152111382369,100000,35000.0,23700.0,38610.00000000004,52304.99999999993,115018.0000000004,12961200,0.8,0.5599999999999999,1000,298.0,557.0999999999999,1487.9899999999982,25430.5,50376.19999999998,179905.0,3259169,1.0999999999999999,0.8,0.8069251782241093,0.9953980299274955,231.651,331.0999999999999,0.003,0.0,3.442,5.0,143.954,220.0,13.918,20.0,1453,1.4529999999999998,1571.0,20109.599999999948,66022.68000000004,161119.0,2182175.0,7062739.0,58.56847900894701,37.99036476256022,0.7990408318475107,0.9918099918120385,3052.1500344115625,909.0,10846.199999999943,0.5266898699134427,0.15003441156228492,0.0,1.0,2.5890471902543512e-05,110.95595320027529,24.0,459.7999999999997,0.019146954080991572,2310.088781830695,674.0,7924.799999999912,0.398637139810686,309.77976600137646,68.0,1189.799999999997,0.053456698660797525,36.087,38.596,365.056,,5.751,41.693,79.942,31,0.0,0,0.0,0.41935483870967744,0.5483870967741935,10222108672,220,5208687,2393472,2381837,0,0,0,19663,19700,2998,220,0,0,50,1,0,31,50.769999999999996,53.3,2935366.2666666666,3085232.0,10763123.35483871,11051952,798482.4516129033,1023024,542.8387096774194,4476,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,24.0,,0.0,0.0,1.0,0.0,0.0,355511.0,,0.0,0.0,19996.0,0.0,0.0,12359.0,,0.0,0.0,8928.0,359.0,0.0,2150453.0,,56.0,19671.0,173515.0,0.0,0.0,5368.0,,2800.0,20100.0,25237.0,0.0,0.0,418213.0,,0.0,2998.0,984976.0,0.0,592.0,1257816.0,,1559.0,220.0,2439.0,50.0,50.0,13287664498.0,,0.0,50.0,614985393.0,1.0,1.0,15531754.0,,0.0,1.0,3252030.0,78.0,77.0,1195831.0,1195831.0,824997.0,1.0,4096773.0,0.358974358974359,0.6153846153846154,,0.02564102564102564,,,False
35,622,1322,409.56843,41532,2407.7819512664933,100000,36000.0,24400.0,39710.00000000004,53704.99999999993,119506.00000000013,13341500,0.8,0.5599999999999999,1000,299.0,562.1499999999999,1433.2499999999998,25821.0,53156.64999999999,128360.17999999966,14223175,1.0,0.8999999999999999,0.788148337167348,0.9995819872927371,294.622,328.14999999999986,0.003,0.0,5.591,5.0,178.749,218.0999999999999,19.768,19.0,1578,1.5779999999999998,1587.0,15748.74999999998,62498.27000000001,155270.0,1858883.0,5894937.0,58.618504435994936,37.26235741444867,0.8193776095264164,0.9899173602449747,2656.9619771863117,878.5,8006.099999999995,0.52538845066342,0.10012674271229405,0.0,1.0,1.979909184823771e-05,96.56907477820026,23.0,335.2999999999997,0.019095597534085768,2023.6825095057034,670.0,6889.149999999991,0.400163580598093,267.9790874524715,67.0,808.1999999999989,0.05299026436048182,36.038,39.933,365.318,,5.399,41.863,95.077,31,0.0,0,0.0,0.6129032258064516,0.41935483870967744,10222108672,1212,5204392,2409106,2397471,0,0,0,69142,19700,3179,1212,0,0,50,1,0,31,50.486666666666665,52.7,2820158.933333333,2981360.0,10795746.451612903,11047732,764972.9032258064,1037492,774.8387096774194,4296,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,25.0,,0.0,0.0,1.0,0.0,0.0,362016.0,,0.0,0.0,42931.0,0.0,0.0,10009.0,,0.0,0.0,8663.0,442.0,0.0,2254327.0,,51.0,69150.0,249405.0,0.0,0.0,6081.0,,2600.0,20200.0,19670.0,1.0,0.0,338555.0,,0.0,3179.0,1141712.0,1.0,65.0,1141805.0,,1559.0,1212.0,3163.0,3000776.0,3074010.0,13687928794.0,,0.0,50.0,682784657.0,48590.0,50252.0,15918672.0,,0.0,1.0,3408401.0,93.0,92.0,1195831.0,1195831.0,1058448.0,1.0,4296168.0,0.3548387096774194,0.5483870967741935,,0.0967741935483871,,,False
36,630,1315,418.18757,42393,2358.880003774208,100000,37000.0,25100.0,40800.0,55009.999999999854,122911.00000000023,13714700,0.8500000000000001,0.5700000000000001,1000,306.0,599.6499999999994,1505.9399999999991,26393.0,52717.84999999997,142156.67999999944,1247611,1.4000000000000001,0.7000000000000001,0.8118901537472561,0.9888706876641266,228.05,363.04999999999995,0.003,0.0,3.734,7.0499999999999545,138.058,231.24999999999977,12.622,22.049999999999955,1609,1.609,1549.0,15389.999999999998,56214.520000000004,141052.0,1726300.0,6065136.0,60.037290242386575,34.493474207582345,0.7959562930852687,0.9846620463731593,2606.5177128651335,871.0,7976.3999999999905,0.5264081640901385,0.127408328154133,0.0,1.0,2.573118294281138e-05,94.27781230577999,22.0,314.5999999999999,0.0190401967519214,1980.553138595401,644.0,6663.799999999999,0.3999893560765193,258.04101926662526,67.0,733.9999999999991,0.05211355309102426,36.595,40.155,379.87,,5.74,42.734,87.165,32,0.0,0,0.0,0.40625,0.5,10426638336,17419,5248245,2456246,2444264,0,0,0,1707,19900,1993,17419,90474,8313,3167,50,0,32,51.08064516129032,52.9,2992959.35483871,3153976.0,10753457.625,11026076,116394.75,914924,805.875,7216,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,26.0,,0.0,0.0,0.0,0.0,0.0,377755.0,,0.0,90474.0,0.0,0.0,0.0,14578.0,,0.0,8313.0,0.0,365.0,0.0,2425622.0,,0.0,1707.0,85471.0,0.0,0.0,3703.0,,2800.0,20200.0,26476.0,0.0,0.0,300572.0,,0.0,1993.0,1231929.0,1.0,336.0,1248076.0,,1666.0,17419.0,9368.0,50.0,3134713.0,14052857822.0,,0.0,3167.0,438809959.0,1.0,51700.0,16450841.0,,0.0,50.0,3327652.0,84.0,84.0,1219315.0,1219315.0,872738.0,1.0,4172512.0,0.4642857142857143,0.5,,0.03571428571428571,,,False
37,646,1360,418.69295,42449,2355.768098188414,100000,38000.0,25800.0,41810.00000000004,56604.99999999993,125615.00000000032,14098400,0.9199999999999999,0.5700000000000001,1000,314.0,618.6499999999994,1264.6999999999985,27432.5,60114.79999999997,120998.38999999991,446552,0.8999999999999999,0.3,0.8268982900515823,0.8215738043226234,217.786,360.3499999999997,0.0,0.0,3.152,6.0,131.25,247.34999999999968,16.273,26.0,1755,1.755,1520.0,13798.299999999992,47680.96000000014,142897.0,1504074.0,4477804.0,58.2905982905983,32.934472934472936,0.7993074416601945,0.9864506842045708,2264.9384615384615,828.0,6852.599999999997,0.5181148128495104,0.08433048433048433,0.0,1.0,1.9290975824887993e-05,81.64615384615385,22.0,282.0,0.01867692320927281,1773.8319088319088,638.0,5847.0999999999985,0.40577199031123773,239.61880341880342,65.0,690.3,0.054813874017675485,37.305,42.025,382.464,,5.49,42.781,101.596,32,0.0,0,0.0,0.25,0.71875,11572035584,3212,5296141,2483453,2472347,0,0,0,419,20700,0,3212,0,0,50,1,0,32,50.1741935483871,52.4,2930954.580645161,3102080.0,10791744.625,11048080,843541.375,1056880,483.375,3464,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,26.0,,0.0,0.0,1.0,0.0,0.0,369929.0,,0.0,0.0,0.0,0.0,0.0,13770.0,,0.0,0.0,0.0,372.0,0.0,2639337.0,,54.0,426.0,75656.0,0.0,0.0,2284.0,,2700.0,21000.0,27004.0,0.0,0.0,350173.0,,0.0,0.0,1395084.0,0.0,52.0,1314608.0,,1666.0,3212.0,3631.0,50.0,50.0,14252567644.0,,0.0,50.0,752203032.0,1.0,1.0,16312781.0,,0.0,1.0,4206272.0,99.0,98.0,1357763.0,1357763.0,1103132.0,1.0,4452219.0,0.46464646464646464,0.5050505050505051,,0.030303030303030304,,,False
38,656,1379,445.11263,45095,2217.540747311232,100000,39000.0,26400.0,42900.0,58400.0,129501.00000000003,14489800,0.9900000000000001,0.5700000000000001,1000,326.5,665.2999999999997,1461.1,28459.0,65154.25,141086.66999999984,2434835,1.2,0.7000000000000001,0.8346484366953136,0.9918177941312984,244.251,387.2999999999997,0.002,0.0,3.468,7.0,152.861,265.0,15.386,27.049999999999955,1838,1.838,1444.0,18026.99999999996,68553.7599999999,141746.0,2022960.0,7904445.0,59.30359085963003,32.3721436343852,0.7989440187365864,0.9932089415123992,2714.9287268770404,806.0,8980.599999999995,0.5229566206157531,0.12132752992383025,0.0,1.0,2.3370423837832315e-05,103.82644178454842,21.0,393.14999999999986,0.019999318799305176,2076.9211099020677,600.5,7527.549999999997,0.40006193686317565,283.1751904243743,64.0,1073.1499999999999,0.054545940436859244,37.958,42.342,418.736,,5.633,45.424,99.264,34,0.0,0,0.0,0.5294117647058824,0.4411764705882353,11572035584,680,5395456,2654380,2641704,0,0,0,64928,17612,5027,680,0,0,15681,39,0,34,50.8939393939394,52.9,2984127.0303030303,3142548.0,10768995.176470589,11053344,710956.2352941176,1033760,494.3529411764706,3872,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,28.0,,0.0,0.0,1.0,0.0,0.0,411240.0,,0.0,0.0,49116.0,0.0,0.0,20584.0,,0.0,0.0,8739.0,378.0,0.0,2316213.0,,55.0,64932.0,185693.0,0.0,3.0,7710.0,,2633.0,17912.0,32585.0,0.0,0.0,619196.0,,0.0,5027.0,1131914.0,0.0,733.0,1441903.0,,1666.0,680.0,4032.0,50.0,50.0,15143538048.0,,0.0,15681.0,702576732.0,1.0,1.0,17576203.0,,0.0,39.0,3799629.0,97.0,96.0,1357763.0,1357763.0,1168725.0,1.0,4795251.0,0.30927835051546393,0.6701030927835051,,0.020618556701030927,,,False
39,683,1408,456.54125,46241,2162.5829891222074,100000,40000.0,27100.0,44100.0,59804.99999999993,133201.00000000003,14875900,1.04,0.5700000000000001,1000,335.0,668.2499999999998,1040.3199999999997,28880.0,62034.84999999998,113852.81999999998,15858768,0.6,0.4,0.8379176399767223,0.9996623838001194,315.345,369.0999999999999,0.014,0.0,5.662,6.0,207.294,252.19999999999982,21.611,22.0,2007,2.007,1351.0,15773.19999999998,70539.16000000037,140333.0,1713835.0,6573786.0,54.85799701046338,28.350772296960635,0.7751397805707646,0.9879735684757017,2480.7563527653215,768.0,7553.299999999984,0.5088302973097046,0.12655705032386647,0.0,1.0,2.5958237080053974e-05,89.59740906826109,19.0,309.7999999999993,0.018377409874840416,2043.7080219232685,583.0,7282.299999999987,0.41918689808060294,249.57548579970106,58.0,737.6999999999998,0.05119066549970424,41.818,43.422,411.083,,5.714,46.597,115.928,35,0.0,0,0.0,0.5142857142857142,0.37142857142857144,11667759104,262,5417331,2679118,2666095,0,0,0,16701,22400,2967,262,0,0,50,1,0,35,48.847058823529416,51.5,2668964.3529411764,2816900.0,10753379.657142857,11032324,743737.8285714285,1020828,467.54285714285714,3896,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,28.0,,0.0,0.0,1.0,0.0,0.0,408502.0,,0.0,0.0,33610.0,0.0,0.0,9653.0,,0.0,0.0,8066.0,417.0,0.0,2662229.0,,57.0,16704.0,131023.0,0.0,0.0,2500.0,,2800.0,22700.0,29286.0,0.0,0.0,283310.0,,0.0,2967.0,1514444.0,0.0,919.0,1480522.0,,1666.0,262.0,4565.0,50.0,50.0,15431893795.0,,0.0,50.0,609793102.0,1.0,1.0,17978056.0,,0.0,1.0,3697543.0,112.0,111.0,1367252.0,1367252.0,1165057.0,1.0,4668720.0,0.48214285714285715,0.5,,0.017857142857142856,,,False
40,683,1476,453.98898,45998,2174.007565546328,100000,41000.0,27800.0,45100.0,61300.0,136805.00000000012,15257500,1.0699999999999998,0.58,1000,337.0,647.0,1075.4199999999996,29696.0,64156.39999999998,110211.27999999994,3829695,0.7000000000000001,0.6,0.8177366048056431,0.989476225997618,271.529,374.0,0.002,0.0,4.398,7.0,175.039,256.04999999999995,17.817,25.049999999999955,2028,2.028,1411.0,15488.299999999961,60036.760000000024,140371.0,1754782.0,6740239.0,56.11439842209073,28.550295857988168,0.7623035897572761,0.9840588799926092,2414.42258382643,853.0,8198.55,0.5243543809400097,0.09615384615384616,0.0,1.0,2.0882297412533428e-05,89.81706114398422,18.0,345.9499999999996,0.019506100468695133,1852.3954635108482,581.0,6530.949999999994,0.40229563914447697,236.5966469428008,60.0,715.8999999999992,0.05138308810198443,43.78,46.072,422.628,,5.526,46.324,137.679,34,0.0,0,0.0,0.29411764705882354,0.6470588235294118,11667759104,544,5352794,2658536,2645860,0,0,0,445,21500,0,544,0,0,100,2,0,34,49.912121212121214,52.5,2642027.1515151514,2786044.0,10752448.0,11018616,675302.9411764706,930948,408.11764705882354,4012,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.0,,0.0,0.0,1.0,0.0,0.0,423030.0,,0.0,0.0,61610.0,0.0,0.0,14341.0,,0.0,0.0,8373.0,437.0,0.0,2695726.0,,54.0,461.0,341878.0,0.0,0.0,5015.0,,2700.0,22200.0,20834.0,0.0,0.0,325751.0,,0.0,0.0,1524972.0,0.0,510.0,1442307.0,,1666.0,544.0,4916.0,50.0,50.0,15780352786.0,,0.0,100.0,752662448.0,1.0,1.0,18218321.0,,0.0,2.0,3912572.0,134.0,133.0,1367252.0,1367252.0,1332089.0,1.0,4950150.0,0.43283582089552236,0.5522388059701493,,0.014925373134328358,,,False
41,698,1466,464.29361,47066,2124.675986911996,100000,42000.0,28400.0,46300.0,63000.0,140604.0000000001,15631400,1.1199999999999999,0.58,1000,345.0,748.4999999999995,1296.3699999999997,30367.5,73243.9499999999,134911.22999999995,1483912,1.0999999999999999,0.3,0.8101571123768462,0.9501990352566624,244.431,410.14999999999986,0.002,0.0,3.299,8.0,151.32,309.0,13.573,30.0,2181,2.181,1339.0,15025.0,60407.59999999981,141838.0,1663650.0,6912670.0,59.05547913801009,26.455754241173775,0.7787462953958818,0.9921943654167455,2359.9206785878036,750.0,7694.0,0.5211693299327126,0.10958276020174232,0.0,1.0,2.4200463271797327e-05,88.4910591471802,18.0,321.0,0.0195425322635716,1826.0380559376433,572.0,6433.0,0.40326568544420105,243.21779000458505,60.0,854.0,0.053712675088832915,44.93,46.107,423.253,,5.674,47.404,112.44,35,0.0,0,0.0,0.4,0.5428571428571428,11662360576,228,5418843,2729496,2717349,0,0,1,87541,22400,32849,228,0,0,50,1,0,35,50.15882352941178,52.6,2758433.0588235296,2916608.0,10828610.628571428,11034984,653753.0285714286,906332,656.0,4428,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.0,,0.0,1.0,0.0,0.0,0.0,429721.0,,0.0,0.0,91884.0,0.0,0.0,19383.0,,0.0,0.0,8788.0,448.0,0.0,2656843.0,,9894.0,89337.0,53283.0,0.0,0.0,3776.0,,2800.0,23000.0,30146.0,0.0,0.0,441158.0,,0.0,32849.0,1440441.0,0.0,840.0,1412536.0,,1666.0,228.0,5029.0,50.0,50.0,16056593233.0,,0.0,50.0,587212051.0,1.0,1.0,18488421.0,,0.0,1.0,3988605.0,110.0,109.0,1367252.0,1367252.0,1367252.0,1.0,5046868.0,0.43636363636363634,0.5363636363636364,,0.01818181818181818,0.00909090909090909,,False
42,729,1624,485.53578,49129,2035.457672657697,100000,43000.0,29100.0,47400.0,64404.99999999993,143901.00000000003,16008900,1.15,0.59,1000,355.5,696.2999999999997,1321.3899999999996,31550.5,68567.0,135687.05999999988,2496317,1.2,0.4,0.8233308060016508,0.9824986108212137,254.644,405.04999999999995,0.003,0.0,3.624,7.0,161.927,291.0,14.474,28.049999999999955,2390,2.39,1360.0,14078.999999999995,61782.020000000186,137837.0,1637398.0,7073899.0,57.94979079497908,25.94142259414226,0.746689933521972,0.9890927914909402,2481.434309623431,755.5,6822.549999999988,0.5280503968506242,0.10502092050209205,0.0,1.0,2.234850164426207e-05,96.04560669456068,19.0,319.94999999999754,0.02043855061330165,1867.8112970711297,565.0,6077.049999999997,0.3974711290302762,242.45230125523014,60.0,719.0999999999995,0.05159396458679579,45.558,47.379,426.996,,5.459,49.475,139.653,37,0.0,0,0.0,0.4594594594594595,0.4864864864864865,11662360576,625,5543635,2874288,2860571,0,0,0,178,23900,2383,625,107388,8886,214,3,0,37,49.36944444444445,52.0,2701450.4444444445,2852008.0,10763795.45945946,11032944,8952.324324324325,247676,346.1621621621622,7192,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,30.0,,0.0,0.0,1.0,0.0,0.0,426066.0,,0.0,107388.0,22891.0,0.0,0.0,17338.0,,0.0,8886.0,8676.0,454.0,0.0,2781686.0,,0.0,178.0,190077.0,0.0,0.0,2159.0,,2700.0,24100.0,39374.0,2.0,0.0,365992.0,,0.0,2383.0,1592813.0,2.0,461.0,1411326.0,,1666.0,625.0,4012.0,3084411.0,50.0,16413220624.0,,0.0,214.0,718298567.0,51890.0,1.0,18815832.0,,0.0,3.0,4062235.0,135.0,135.0,1366594.0,1366594.0,1353939.0,1.0,5140053.0,0.4074074074074074,0.5703703703703704,,0.022222222222222223,,,False
43,723,1588,498.10237,50448,1982.2391373295277,100000,44000.0,29800.0,48500.0,65800.0,147303.00000000006,16389700,1.21,0.59,1000,355.5,719.1499999999999,1257.2499999999998,31793.5,65946.59999999995,139304.0,1603005,1.2,0.5,0.8427350529100036,0.9691933767616359,258.842,411.04999999999995,0.002,0.0,8.267,7.0,159.955,292.1999999999998,15.197,28.049999999999955,2403,2.403,1365.0,16110.80000000001,67762.94000000003,138581.0,1675534.0,7236747.0,54.26550145651269,23.096129837702872,0.6461307610199173,0.9810914874649479,2779.409488139825,743.0,9329.900000000007,0.5584509112581825,0.07865168539325842,0.0,1.0,1.580303498541104e-05,87.57469829379941,17.0,321.7000000000003,0.017595885123808837,1849.2867249271744,548.0,6253.6,0.37156664432502146,250.88389513108615,57.0,736.8000000000002,0.05040867150155924,46.2,47.935,443.25,,5.564,50.776,140.862,38,0.07894736842105263,1,0.0,0.47368421052631576,0.47368421052631576,12026789888,4328,5555505,2903510,2890322,0,0,0,17928,24100,642,4328,88931,7242,214,3,0,38,48.54054054054055,51.9,3233894.4864864866,3458108.0,10741039.47368421,11046944,80860.94736842105,942564,503.89473684210526,4816,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,31.0,,0.0,0.0,1.0,0.0,0.0,442861.0,,0.0,88931.0,56835.0,0.0,0.0,18971.0,,0.0,7242.0,8847.0,460.0,0.0,2719396.0,,0.0,17928.0,388438.0,0.0,0.0,2652.0,,2800.0,24400.0,14633.0,4.0,0.0,464128.0,,0.0,642.0,1568027.0,3.0,52.0,1577228.0,,1688.0,4328.0,7027.0,3576936.0,50.0,16822824007.0,,18890.0,214.0,819572353.0,60102.0,1.0,19192264.0,,16.0,3.0,4262031.0,137.0,136.0,1411067.0,1411067.0,1333476.0,1.0,5393677.0,0.3795620437956204,0.5766423357664233,,0.043795620437956206,,,False
44,754,1702,525.08888,53104,1883.0973184694185,100000,45000.0,30400.0,49700.0,67204.99999999993,150901.00000000003,16766300,1.31,0.59,1000,362.0,784.0999999999999,1408.099999999998,32402.0,71652.69999999998,125432.16999999981,1065537,1.0,0.5,0.7988907249046788,0.9786153462477983,260.99,430.0999999999999,0.002,0.0,3.632,8.0,167.679,318.04999999999995,14.281,30.0,2724,2.724,1354.5,17388.4,86002.31999999993,136807.0,1926180.0,8732840.309999969,52.6431718061674,22.760646108663728,0.7203545101126014,0.9930485032178452,2724.025697503671,723.0,8590.899999999998,0.5307976923798863,0.1145374449339207,0.0,1.0,2.2318516127703116e-05,89.93061674008811,17.0,342.5499999999997,0.01752368337922936,2028.5077092511012,559.0,7471.399999999996,0.39527057767186974,279.89977973568284,59.0,759.6999999999998,0.05454065918595788,46.819,48.744,456.72,,5.541,53.453,142.756,40,0.0,0,0.0,0.45,0.5,12517253120,601,5629394,3050499,3035741,0,0,0,27888,25700,2663,601,88832,8818,264,4,0,40,49.271794871794874,52.0,2988768.3076923075,3160940.0,10736051.0,11020488,24318.9,502804,251.4,3048,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,32.0,,0.0,0.0,1.0,59131.0,0.0,454561.0,,0.0,88832.0,50776.0,4.0,0.0,21029.0,,0.0,8818.0,8911.0,361.0,0.0,2757154.0,,0.0,27888.0,295253.0,0.0,0.0,4280.0,,2800.0,25900.0,14241.0,0.0,0.0,531838.0,,0.0,2663.0,1582900.0,2.0,87.0,1668311.0,,1666.0,601.0,4874.0,2930113.0,50.0,17352492494.0,,0.0,264.0,828885098.0,49274.0,1.0,19737139.0,,0.0,4.0,4434599.0,137.0,137.0,1470669.0,1470669.0,1381833.0,1.0,5626792.0,0.35766423357664234,0.5985401459854015,,0.043795620437956206,,,False
